time,worker_task_index,global_step,local_step,loss,acc,time delta
2018-05-21 02:38:38.98715,0,2970,2970,16.189919,0.9692,0.03854107856750488
2018-05-21 02:38:39.02671,0,2980,2980,0.9893712,0.9744,0.03955984115600586
2018-05-21 02:38:39.06812,0,2990,2990,9.48325,0.9726,0.04141497611999512
2018-05-21 02:38:39.10625,0,3000,3000,9.473547,0.9736,0.03812909126281738
2018-05-21 02:38:39.14550,0,3010,3010,5.5192304,0.969,0.03925299644470215
2018-05-21 02:38:39.18357,0,3020,3020,3.3601265,0.9716,0.038062095642089844
2018-05-21 02:38:39.22586,0,3030,3030,2.8311503,0.9756,0.04229283332824707
2018-05-21 02:38:39.26868,0,3040,3040,1.3562988,0.9708,0.042817115783691406
2018-05-21 02:38:39.30805,0,3050,3050,15.975365,0.9738,0.03937101364135742
2018-05-21 02:38:39.34688,0,3060,3060,14.642874,0.9734,0.03883099555969238
2018-05-21 02:38:39.38540,0,3070,3070,2.4960556,0.9738,0.038522958755493164
2018-05-21 02:38:39.42441,0,3080,3080,10.404846,0.9694,0.039006948471069336
2018-05-21 02:38:39.46385,0,3090,3090,10.753593,0.9698,0.039443016052246094
2018-05-21 02:38:39.50292,0,3100,3100,2.927135,0.968,0.03906702995300293
2018-05-21 02:38:39.54261,0,3110,3110,13.762489,0.9674,0.03969097137451172
2018-05-21 02:38:39.58075,0,3120,3120,17.0639,0.9692,0.03814196586608887
2018-05-21 02:38:39.61789,0,3130,3130,3.6682382,0.9688,0.03714299201965332
2018-05-21 02:38:39.65529,0,3140,3140,7.218654,0.9708,0.037400007247924805
2018-05-21 02:38:39.69468,0,3150,3150,2.141541,0.9726,0.03939008712768555
2018-05-21 02:38:39.73052,0,3160,3160,5.355646,0.9724,0.03583192825317383
2018-05-21 02:38:39.76719,0,3170,3170,5.334307,0.9668,0.03667497634887695
2018-05-21 02:38:39.80391,0,3180,3180,9.990226,0.9728,0.036715030670166016
2018-05-21 02:38:39.83932,0,3190,3190,15.7980995,0.971,0.03541207313537598
2018-05-21 02:38:39.87476,0,3200,3200,9.62697,0.9732,0.035444021224975586
2018-05-21 02:38:39.91277,0,3210,3210,5.1626654,0.974,0.03800392150878906
2018-05-21 02:38:39.95278,0,3220,3220,7.74936,0.9736,0.04001212120056152
2018-05-21 02:38:39.99178,0,3230,3230,5.5277395,0.9736,0.03900289535522461
2018-05-21 02:38:40.03214,0,3240,3240,4.551959,0.968,0.040354013442993164
2018-05-21 02:38:40.07202,0,3250,3250,9.795436,0.9756,0.03988790512084961
